user_id,app_id,created_at,last_login_at,offer_id,Offer_status,offer_started,offer_completed,Offer_expires,reward_id,offer_completed,label_in_english,total_payout_in_paise,total_revenue_in_paise
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3462,COMPLETED,"2022-11-26 05:38:27.267609+00:00","2022-11-26 05:49:44.332463+00:00",,935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3510,ONGOING,"2022-11-26 06:35:03.602473+00:00",,"2022-11-28 06:35:03.606935+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",210,ONGOING,"2022-11-26 00:59:15.620851+00:00",,"2022-11-28 00:59:15.625028+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
3db62aad-421b-474e-9b1e-8a88ff370d4f,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",792,ONGOING,"2022-11-26 00:57:00.499638+00:00",,"2022-11-27 18:29:59+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
3db62aad-421b-474e-9b1e-8a88ff370d4f,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3534,ONGOING,"2022-11-26 00:48:36.795521+00:00",,"2022-11-28 00:48:36.799559+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
3db62aad-421b-474e-9b1e-8a88ff370d4f,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3529,ONGOING,"2022-11-26 00:43:34.009776+00:00",,"2022-11-27 18:29:59+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3173,ONGOING,"2022-11-26 05:12:34.893438+00:00",,"2022-11-28 05:12:34.898978+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3173,ONGOING,"2022-11-26 00:36:24.077758+00:00",,"2022-11-28 00:36:24.081898+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
3db62aad-421b-474e-9b1e-8a88ff370d4f,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3340,ONGOING,"2022-11-26 00:30:17.918753+00:00",,"2022-11-28 00:30:17.924226+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
4cb29e43-9f23-42fe-bab8-2422f42e7a91,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3467,COMPLETED,"2022-11-26 00:30:12.294660+00:00","2022-11-26 00:40:46.818802+00:00",,935,"2022-11-29 00:00:00","Complete Registration",200,0
c925ccad-98e7-4500-833e-a49aa066aeec,sikka,"2022-11-26 00:00:00","2022-11-26 00:00:00",792,ONGOING,"2022-11-26 00:26:52.872562+00:00",,"2022-11-27 18:29:59+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3515,ONGOING,"2022-11-26 00:22:41.478660+00:00",,"2022-11-28 00:22:41.483780+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
c925ccad-98e7-4500-833e-a49aa066aeec,sikka,"2022-11-26 00:00:00","2022-11-26 00:00:00",3451,ONGOING,"2022-11-26 00:21:33.127670+00:00",,"2022-11-28 00:21:33.133124+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
3db62aad-421b-474e-9b1e-8a88ff370d4f,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3269,ONGOING,"2022-11-26 04:15:33.778713+00:00",,"2022-11-28 04:15:33.872630+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
c925ccad-98e7-4500-833e-a49aa066aeec,sikka,"2022-11-26 00:00:00","2022-11-26 00:00:00",3237,ONGOING,"2022-11-26 00:20:42.687283+00:00",,"2022-11-28 00:20:42.692107+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
c925ccad-98e7-4500-833e-a49aa066aeec,sikka,"2022-11-26 00:00:00","2022-11-26 00:00:00",3505,ONGOING,"2022-11-26 00:19:47.467175+00:00",,"2022-11-28 00:19:47.470456+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
4cb29e43-9f23-42fe-bab8-2422f42e7a91,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3340,ONGOING,"2022-11-26 00:13:53.620425+00:00",,"2022-11-28 00:13:53.625780+00:00",935,"2022-11-29 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3340,ONGOING,"2022-11-26 00:10:49.922588+00:00",,"2022-11-28 00:10:49.928315+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
c925ccad-98e7-4500-833e-a49aa066aeec,sikka,"2022-11-26 00:00:00","2022-11-26 00:00:00",3534,ONGOING,"2022-11-26 00:05:44.859932+00:00",,"2022-11-28 00:05:44.865124+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3513,ONGOING,"2022-11-26 02:08:10.807672+00:00",,"2022-11-28 02:08:10.813211+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3507,ONGOING,"2022-11-26 12:50:26.617867+00:00",,"2022-11-28 12:50:26.624296+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",792,ONGOING,"2022-11-26 07:25:38.995614+00:00",,"2022-11-27 18:29:59+00:00",935,"2022-11-26 00:00:00","Complete Registration",200,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3529,ONGOING,"2022-11-29 01:14:50.965031+00:00",,"2022-11-30 18:29:59+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3479,ONGOING,"2022-11-29 07:46:21.644530+00:00",,"2022-12-01 07:46:21.677847+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2952,ONGOING,"2022-11-29 06:32:33.285767+00:00",,"2022-12-01 06:32:33.292712+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3549,ONGOING,"2022-11-29 08:01:03.045611+00:00",,"2022-12-01 08:01:03.050394+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3443,COMPLETED,"2022-11-28 08:02:55.130103+00:00","2022-11-28 08:06:39.074543+00:00",,2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3431,ONGOING,"2022-11-28 08:01:56.418620+00:00",,"2022-11-30 08:01:56.422570+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3015,ONGOING,"2022-11-28 04:15:47.731127+00:00",,"2022-11-30 04:15:47.735498+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
4cb29e43-9f23-42fe-bab8-2422f42e7a91,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3237,ONGOING,"2022-11-28 01:32:34.716340+00:00",,"2022-11-30 01:32:34.720380+00:00",2613,"2022-11-28 00:00:00","Complete Registration",400,0
4cb29e43-9f23-42fe-bab8-2422f42e7a91,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3529,ONGOING,"2022-11-28 01:29:04.076514+00:00",,"2022-11-30 01:29:04.081195+00:00",2613,"2022-11-28 00:00:00","Complete Registration",400,0
4cb29e43-9f23-42fe-bab8-2422f42e7a91,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3463,ONGOING,"2022-11-28 01:25:23.515775+00:00",,"2022-11-30 01:25:23.519609+00:00",2613,"2022-11-28 00:00:00","Complete Registration",400,0
4cb29e43-9f23-42fe-bab8-2422f42e7a91,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",2415,COMPLETED,"2022-11-28 01:22:43.818904+00:00","2022-11-28 01:26:58.333522+00:00",,2613,"2022-11-28 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3541,COMPLETED,"2022-11-28 07:53:58.569308+00:00","2022-11-28 08:00:34.379933+00:00",,2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3270,ONGOING,"2022-11-28 07:52:19.019991+00:00",,"2022-11-30 07:52:19.026169+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
4cb29e43-9f23-42fe-bab8-2422f42e7a91,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3500,ONGOING,"2022-11-28 01:10:08.684619+00:00",,"2022-11-30 01:10:08.690171+00:00",2613,"2022-11-28 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3482,ONGOING,"2022-11-28 11:13:31.602087+00:00",,"2022-11-30 11:13:31.606062+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",2793,ONGOING,"2022-11-28 08:19:07.013403+00:00",,"2022-11-30 08:19:07.019459+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3520,ONGOING,"2022-11-28 06:11:13.570163+00:00",,"2022-11-30 06:11:13.577249+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3503,ONGOING,"2022-11-28 06:10:51.265217+00:00",,"2022-11-30 06:10:51.271607+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3541,COMPLETED,"2022-11-28 11:35:15.675157+00:00","2022-11-28 11:45:11.676273+00:00",,2613,"2022-11-26 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3534,ONGOING,"2022-11-28 06:08:33.654146+00:00",,"2022-11-30 06:08:33.658878+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3227,COMPLETED,"2022-11-28 07:44:27.344271+00:00","2022-11-28 07:47:01.079157+00:00",,2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3015,ONGOING,"2022-11-28 06:07:45.554526+00:00",,"2022-11-30 06:07:45.560111+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3377,ONGOING,"2022-11-28 11:26:08.209688+00:00",,"2022-11-30 11:26:08.215060+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3270,ONGOING,"2022-11-28 11:47:42.311115+00:00",,"2022-11-30 11:47:42.316341+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3500,ONGOING,"2022-11-27 07:45:05.479312+00:00",,"2022-11-29 07:45:05.483968+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2934,ONGOING,"2022-11-27 11:45:51.902933+00:00",,"2022-11-29 11:45:51.907678+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2795,ONGOING,"2022-11-27 08:35:39.182233+00:00",,"2022-11-29 08:35:39.188336+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",2795,ONGOING,"2022-11-27 07:30:50.292189+00:00",,"2022-11-29 07:30:50.298525+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3469,ONGOING,"2022-11-27 08:06:17.224509+00:00",,"2022-11-29 08:06:17.229516+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3531,ONGOING,"2022-11-27 08:05:24.735529+00:00",,"2022-11-29 08:05:24.739567+00:00",2613,"2022-11-29 00:00:00","Complete Registration",400,0
4960fecc-a53a-4d08-99e6-5ef807d9f270,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3173,ONGOING,"2022-11-27 00:54:23.141812+00:00",,"2022-11-29 00:54:23.145660+00:00",2613,"2022-11-26 00:00:00","Complete Registration",400,0
